userID1,1,1510508438,45.452001,9.19797,6,27.050381,16.230228,{"type":"Point","coordinates":[9.19797,45.452001]}
userID1,1,1510508449,45.452003,9.198666,11,54.339735,17.783913,{"type":"Point","coordinates":[9.198666,45.452003]}
userID1,1,1510508457,45.452002,9.199012,8,26.923892,12.115751,{"type":"Point","coordinates":[9.199012,45.452002]}
userID1,1,1510508467,45.451934,9.199763,10,59.13319,21.287948,{"type":"Point","coordinates":[9.199763,45.451934]}
userID2,1,1508007777,45.456569,9.217014,8,96.566976,43.455139,{"type":"Point","coordinates":[9.217014,45.456569]}
userID2,1,1508007816,45.458719,9.217583,10,83.787168,30.16338,{"type":"Point","coordinates":[9.217583,45.458719]}
userID2,1,1508007826,45.459563,9.217421,10,94.689617,34.088262,{"type":"Point","coordinates":[9.217421,45.459563]}
userID2,1,1508007832,45.460285,9.217412,6,80.264986,48.158991,{"type":"Point","coordinates":[9.217412,45.460285]}
userID2,1,1508007840,45.461102,9.217416,8,90.854395,40.884477,{"type":"Point","coordinates":[9.217416,45.461102]}
userID2,1,1508007871,45.462639,9.217426,15,92.089041,22.101369,{"type":"Point","coordinates":[9.217426,45.462639]}
userID2,1,1508007920,45.466023,9.217395,14,194.497537,50.013652,{"type":"Point","coordinates":[9.217395,45.466023]}
userID2,1,1508007928,45.467096,9.217354,8,119.327179,53.69723,{"type":"Point","coordinates":[9.217354,45.467096]}
userID2,1,1508007934,45.467735,9.217311,6,71.140093,42.684056,{"type":"Point","coordinates":[9.217311,45.467735]}
userID2,1,1508007941,45.468606,9.217327,7,96.822497,49.794427,{"type":"Point","coordinates":[9.217327,45.468606]}
userID2,1,1508007947,45.469485,9.217315,6,97.755451,58.65327,{"type":"Point","coordinates":[9.217315,45.469485]}
userID2,1,1508007956,45.470575,9.217248,9,121.329667,48.531867,{"type":"Point","coordinates":[9.217248,45.470575]}
userID2,1,1508007997,45.473005,9.217238,7,93.85435,48.267951,{"type":"Point","coordinates":[9.217238,45.473005]}
userID2,1,1508008021,45.474535,9.2172,7,90.891314,46.744104,{"type":"Point","coordinates":[9.2172,45.474535]}
userID2,1,1508008027,45.475377,9.217187,6,93.567038,56.140223,{"type":"Point","coordinates":[9.217187,45.475377]}
userID2,1,1508008047,45.477297,9.217123,20,213.525369,38.434566,{"type":"Point","coordinates":[9.217123,45.477297]}
userID2,1,1508008055,45.478302,9.21716,8,111.871839,50.342327,{"type":"Point","coordinates":[9.21716,45.478302]}
userID2,1,1508008072,45.479199,9.217155,17,99.666825,21.105916,{"type":"Point","coordinates":[9.217155,45.479199]}
userID2,1,1508008087,45.480053,9.217139,15,95.032903,22.807896,{"type":"Point","coordinates":[9.217139,45.480053]}
userID2,1,1508008131,45.481544,9.217145,8,80.289542,36.130294,{"type":"Point","coordinates":[9.217145,45.481544]}
userID2,1,1508008175,45.483659,9.21723,44,235.316888,19.253199,{"type":"Point","coordinates":[9.21723,45.483659]}
userID2,1,1508008201,45.485537,9.217058,16,84.565705,19.027283,{"type":"Point","coordinates":[9.217058,45.485537]}
userID2,1,1508008246,45.486518,9.215544,8,88.847458,39.981356,{"type":"Point","coordinates":[9.215544,45.486518]}
userID2,1,1508008252,45.486934,9.214683,6,81.524516,48.914709,{"type":"Point","coordinates":[9.214683,45.486934]}
userID2,1,1508008260,45.487479,9.213687,8,98.485824,44.31862,{"type":"Point","coordinates":[9.213687,45.487479]}
userID2,1,1508008283,45.488395,9.211816,13,88.779646,24.585133,{"type":"Point","coordinates":[9.211816,45.488395]}
userID2,1,1508008336,45.489342,9.209933,10,90.343826,32.523777,{"type":"Point","coordinates":[9.209933,45.489342]}
userID2,1,1508008345,45.489772,9.20901,9,86.400456,34.560182,{"type":"Point","coordinates":[9.20901,45.489772]}
userID2,1,1508008359,45.490698,9.207148,14,177.954858,45.75982,{"type":"Point","coordinates":[9.207148,45.490698]}
userID2,1,1508008366,45.491222,9.206184,7,95.044016,48.879779,{"type":"Point","coordinates":[9.206184,45.491222]}
userID2,1,1508008374,45.491653,9.205329,8,82.091046,36.940971,{"type":"Point","coordinates":[9.205329,45.491653]}
userID2,1,1508008441,45.492791,9.204899,10,77.425436,27.873157,{"type":"Point","coordinates":[9.204899,45.492791]}
userID2,1,1508008457,45.493982,9.206375,10,91.105916,32.79813,{"type":"Point","coordinates":[9.206375,45.493982]}
userID2,1,1508008492,45.495671,9.207676,8,114.766275,51.644824,{"type":"Point","coordinates":[9.207676,45.495671]}
userID2,1,1508008498,45.496475,9.208001,6,92.958273,55.774964,{"type":"Point","coordinates":[9.208001,45.496475]}
userID2,1,1508008504,45.49723,9.208217,6,85.587054,51.352232,{"type":"Point","coordinates":[9.208217,45.49723]}
userID2,1,1508008510,45.498043,9.20841,6,91.714625,55.028775,{"type":"Point","coordinates":[9.20841,45.498043]}
userID2,1,1508008516,45.498897,9.20856,6,95.588642,57.353185,{"type":"Point","coordinates":[9.20856,45.498897]}
userID2,1,1508008563,45.500369,9.209076,8,86.783821,39.052719,{"type":"Point","coordinates":[9.209076,45.500369]}
userID2,1,1508008569,45.501022,9.209588,6,82.805899,49.683539,{"type":"Point","coordinates":[9.209588,45.501022]}
userID2,1,1508008575,45.501678,9.210112,6,83.624992,50.174995,{"type":"Point","coordinates":[9.210112,45.501678]}
userID2,1,1508008583,45.502461,9.210739,8,99.786409,44.903884,{"type":"Point","coordinates":[9.210739,45.502461]}
userID2,1,1508008590,45.503198,9.211348,7,94.785497,48.746827,{"type":"Point","coordinates":[9.211348,45.503198]}
userID2,1,1508008597,45.50397,9.211788,7,92.369217,47.504169,{"type":"Point","coordinates":[9.211788,45.50397]}
userID2,1,1508008605,45.504756,9.212223,8,93.781437,42.201646,{"type":"Point","coordinates":[9.212223,45.504756]}
userID2,1,1508008614,45.505509,9.211893,9,87.556988,35.022795,{"type":"Point","coordinates":[9.211893,45.505509]}
userID2,1,1508008645,45.507013,9.210744,11,89.848347,29.404913,{"type":"Point","coordinates":[9.210744,45.507013]}
userID2,1,1508008659,45.508352,9.209412,8,95.068773,42.780947,{"type":"Point","coordinates":[9.209412,45.508352]}
userID2,1,1508008688,45.510105,9.208179,9,103.293192,41.317277,{"type":"Point","coordinates":[9.208179,45.510105]}
userID2,1,1508008696,45.510844,9.208666,8,90.547938,40.746572,{"type":"Point","coordinates":[9.208666,45.510844]}
userID2,1,1508008705,45.511556,9.209065,9,84.984308,33.993723,{"type":"Point","coordinates":[9.209065,45.511556]}
userID2,1,1508008716,45.51228,9.209551,11,89.027351,29.136224,{"type":"Point","coordinates":[9.209551,45.51228]}
userID2,1,1508008726,45.513497,9.210247,10,145.787168,52.48338,{"type":"Point","coordinates":[9.210247,45.513497]}
userID2,1,1508008732,45.514191,9.210596,6,81.820873,49.092523,{"type":"Point","coordinates":[9.210596,45.514191]}
userID2,1,1508008750,45.515793,9.211413,7,90.808026,46.70127,{"type":"Point","coordinates":[9.211413,45.515793]}
userID2,1,1508008756,45.51649,9.211759,6,82.002442,49.201465,{"type":"Point","coordinates":[9.211759,45.51649]}
userID2,1,1508008764,45.517355,9.212278,8,104.318041,46.943118,{"type":"Point","coordinates":[9.212278,45.517355]}
userID2,1,1508008771,45.518095,9.21261,7,86.250944,44.357628,{"type":"Point","coordinates":[9.21261,45.518095]}
userID3,1,1510496278,45.466303,9.146169,3,24.347631,29.217157,{"type":"Point","coordinates":[9.146169,45.466303]}
userID3,1,1510496286,45.465536,9.146506,8,89.331259,40.199066,{"type":"Point","coordinates":[9.146506,45.465536]}
userID3,1,1510496292,45.464854,9.146877,6,81.127778,48.676667,{"type":"Point","coordinates":[9.146877,45.464854]}
userID3,1,1510496298,45.464124,9.147303,6,87.658053,52.594831,{"type":"Point","coordinates":[9.147303,45.464124]}
userID3,1,1510496302,45.463675,9.147567,4,54.017627,48.615864,{"type":"Point","coordinates":[9.147567,45.463675]}
userID3,1,1510496368,45.461855,9.148611,9,101.703858,40.681543,{"type":"Point","coordinates":[9.148611,45.461855]}
userID3,1,1510496374,45.461258,9.148953,6,71.460133,42.876079,{"type":"Point","coordinates":[9.148953,45.461258]}
userID3,1,1510496377,45.460954,9.14913,3,36.536481,43.843777,{"type":"Point","coordinates":[9.14913,45.460954]}
userID3,1,1510496386,45.460096,9.149632,9,103.115556,41.246222,{"type":"Point","coordinates":[9.149632,45.460096]}
userID3,1,1510496393,45.459364,9.15006,7,88.040251,45.277843,{"type":"Point","coordinates":[9.15006,45.459364]}
userID3,1,1510496399,45.458716,9.150437,6,77.810152,46.686091,{"type":"Point","coordinates":[9.150437,45.458716]}
userID3,1,1510496404,45.458194,9.150744,5,62.758265,45.18595,{"type":"Point","coordinates":[9.150744,45.458194]}
userID3,1,1510496413,45.45731,9.15126,9,106.214617,42.485847,{"type":"Point","coordinates":[9.15126,45.45731]}
userID3,1,1510496419,45.456718,9.151601,6,71.031743,42.619046,{"type":"Point","coordinates":[9.151601,45.456718]}
userID3,1,1510496431,45.455934,9.152046,12,93.789905,28.136971,{"type":"Point","coordinates":[9.152046,45.455934]}
userID3,1,1510496434,45.455636,9.152215,3,35.663929,42.796715,{"type":"Point","coordinates":[9.152215,45.455636]}
userID3,1,1510496520,45.453926,9.153219,9,102.61767,41.047068,{"type":"Point","coordinates":[9.153219,45.453926]}
userID3,1,1510496531,45.452938,9.153797,3,25.776842,30.121,{"type":"Point","coordinates":[9.153797,45.452938]}
userID3,1,1510496567,45.451495,9.15467,8,86.397493,38.878872,{"type":"Point","coordinates":[9.15467,45.451495]}
userID3,1,1510496574,45.450744,9.155124,7,90.724897,46.658518,{"type":"Point","coordinates":[9.155124,45.450744]}
userID3,1,1510496580,45.450177,9.155534,6,70.691053,42.414632,{"type":"Point","coordinates":[9.155534,45.450177]}
userID3,1,1510496586,45.449686,9.156335,6,82.971548,49.782928,{"type":"Point","coordinates":[9.156335,45.449686]}
userID3,1,1510496595,45.449027,9.157208,9,99.964947,39.985978,{"type":"Point","coordinates":[9.157208,45.449027]}
userID3,1,1510496604,45.448309,9.157613,9,85.883389,34.353355,{"type":"Point","coordinates":[9.157613,45.448309]}
userID3,1,1510496609,45.447799,9.157843,5,59.461732,42.812447,{"type":"Point","coordinates":[9.157843,45.447799]}
userID3,1,1510496651,45.44656,9.158937,10,83.912477,30.208491,{"type":"Point","coordinates":[9.158937,45.44656]}
userID3,1,1510496666,45.445973,9.158882,15,65.3892,15.693408,{"type":"Point","coordinates":[9.158882,45.445973]}
userID3,1,1510496678,45.445383,9.158409,12,75.283295,22.584988,{"type":"Point","coordinates":[9.158409,45.445383]}
userID3,1,1510496684,45.444803,9.158727,6,69.079712,41.447827,{"type":"Point","coordinates":[9.158727,45.444803]}
